"cohort","labanimalid","rfid","sex","box","sha_mean_delta_esc_08_10","sha_mean_08_10","sha_mean_inactive_08_10","sha_mean_to_08_10","sha_loading_phase_intake_08_10","sha_titration_phase_08_10","sha_iti_median_08_10","sha_mean_iti","sha_behavior_stability_08_10","sha_behavior_stability_08_10_na","sha_mean_01_03","sha_mean_inactive_01_03","sha_mean_to_01_03","sha_loading_phase_intake_01_03","sha_titration_phase_01_03","sha_iti_median_01_03","sha_mean_iti_2","sha_behavior_stability_01_03","sha_sd_iti_na_2","sha_rewards_first1hr_2","lga_mean_delta_esc_12_14","lga_mean_12_14","lga_mean_inactive_12_14","lga_mean_to_12_14","lga_loading_phase_intake_12_14","lga_titration_phase_12_14","lga_iti_median_12_14","lga_mean_iti","lga_behavior_stability_12_14","lga_behavior_stability_12_14_na","shock_03","shock_03_pre","shock_03_avg1h","irr_age","irr_agg_change","irr_def_change","irr_total_change","pr_01_sha","pr_02_lga","pr_03_postshock","pr_01_sha_breakpoint","pr_02_lga_breakpoint","pr_03_postshock_breakpoint","pr_max_02_03","pr_max_02_03_breakpoint","weight_surgery","sha_01_age","sha_08_age","lga_12_age","shock_03_age","pr_01_age","pr_02_age","pr_03_age","sha_coefficient_of_variation","sha_coefficient_of_variation_2","lga_coefficient_of_variation","addiction_index_no_sex_z","add_index_sexcohort_z","add_ind_calc_no_z_shock_03","addiction_index_no_sex_z_shock_03_avg1h","add_index_palmer_shock_03_avg1h","add_ind_calc_no_z_shock_03_avg1h","add_ind_olivier","room"
"C05","F524","933000120138743","F","8.0",-0.7546720793932107,1.6666666666666667,5.333333333333333,0.666666666666667,0.666666666666667,1.0,600.0,NULL,0.0,0.0,14.0,14.0,4.33333333333333,nan,nan,NULL,NULL,nan,NULL,NULL,-0.3754154296300525,71.0,0.3333333333333333,1.6666666666666698,2.6666666666666696,11.333333333333302,300.0,NULL,132.437571653043,132.437571653043,2.0,-0.8571428571428571,-0.842105263157895,72.0,-2.5,10.0,7.5,1.0,11.0,11.0,2.0,50.0,50.0,11.0,50.0,167.0,75.0,84.0,105.0,120.0,89.0,112.0,117.0,0.0,nan,0.39196482881435707,0.1316692651800072,-0.23324433164722405,-0.1495336360913061,nan,0.06105419394094001,nan,-0.2757241637532613,"MED1110"
"C07","F711","933000320045794","F","11.0",-0.8937744476745475,0.6666666666666666,2.6666666666666665,0.0,0.0,2.0,752.0,NULL,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,2.0,NULL,NULL,0.0,NULL,NULL,1.110559334339415,136.33333333333334,3.333333333333333,18.33333333333333,18.0,61.0,152.0,NULL,92.21786884608812,92.21786884608812,8.0,-0.7333333333333333,-0.68,73.0,14.5,-3.5,11.0,0.0,9.0,9.0,0.0,32.0,32.0,9.0,32.0,160.0,76.0,85.0,107.0,114.0,90.0,112.0,119.0,0.0,0.0,0.5819518582366292,0.4695952926325061,0.5079484720007696,-0.0452293096819382,-0.5361764863639857,-0.5505924793905979,-0.2240462574570524,0.3266763145360937,"MED1110"
"C07","M780","933000320045788","M","12.0",-0.2378564590579556,7.0,1.6666666666666667,1.0,5.0,12.0,900.5,NULL,1114.3800094920744,1114.3800094920744,3.333333333333333,2.6666666666666665,0.6666666666666666,0.0,8.0,NULL,NULL,787.8761168548036,NULL,NULL,-1.7138778725748132,13.0,0.3333333333333333,0.0,0.0,14.0,582.0,NULL,2704.6262349884228,2704.6262349884228,3.0,0.5,1.2500000000000002,72.0,-2.5,-8.5,-11.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,263.0,75.0,84.0,106.0,113.0,89.0,111.0,118.0,1.0396952351037858,0.603142259184561,2.3025716421412112,-1.3124404449824716,-1.3467487922155772,-0.6710552681381455,3.240983036591739,2.3305983722454515,0.32463970114109497,-1.09738291990766,"BSB273B"
"C08","M868","933000320047281","M","16.0",-0.12347515238638633,13.0,1.6666666666666667,1.6666666666666667,6.0,17.0,520.5,NULL,246.91284480986155,246.91284480986155,5.333333333333333,3.333333333333333,1.3333333333333333,4.0,6.0,NULL,NULL,1010.1969753439587,NULL,NULL,1.463913726918292,124.33333333333331,1.6666666666666667,7.666666666666668,19.0,63.0,174.0,NULL,72.65444319112706,72.65444319112706,13.0,-0.9133333333333332,-0.4868421052631578,62.0,-6.666666666666666,-3.1666666666666665,-9.833333333333332,4.0,14.0,14.0,9.0,95.0,95.0,14.0,95.0,273.0,69.0,78.0,101.0,108.0,85.0,106.0,112.0,0.455022391254416,0.8177185977254958,0.4168743735863692,0.5818699396420904,1.0320798648616205,0.3719879959555334,-0.4201543850416928,-0.7278629396161882,-0.16913277319048026,0.9051916629772624,"BSB273E"
"C09","M955","933000320047040","M","3.0",0.3482274053565442,20.33333333333333,1.0,5.333333333333333,9.0,30.0,311.0,NULL,463.1809410220162,463.1809410220162,5.0,4.333333333333333,4.666666666666667,1.0,11.0,NULL,NULL,1044.5387022948057,NULL,NULL,0.7669562362488633,113.33333333333331,0.0,7.0,19.0,54.0,191.0,NULL,69.20087134480785,69.20087134480785,13.0,-0.5,-0.3809523809523809,64.0,3.3336666666666663,2.6666666666666665,6.000333333333333,8.0,15.0,14.0,25.0,118.0,95.0,15.0,118.0,187.0,71.0,80.0,101.0,108.0,85.0,106.0,110.0,1.3402092581330474,1.6507419316596732,0.3612195232911547,1.0582339866977644,1.4825940029681537,0.9978139544117408,-0.14804064872543116,0.7491703577219567,-0.13902904008729258,1.3888769050309238,"BSB273D"
"C10","F1023","933000320186839","F","7.0",-0.5891188075276135,10.333333333333334,1.0,4.666666666666667,4.0,13.0,587.0,NULL,317.50890032519453,317.50890032519453,7.0,4.333333333333333,7.333333333333332,3.0,10.0,NULL,NULL,614.1750388896162,NULL,NULL,0.4247535467727244,101.33333333333331,2.0,7.0,22.0,51.0,215.0,NULL,93.20125648885546,93.20125648885546,9.0,-0.6086956521739131,-0.6142857142857142,67.0,0.0,5.0,5.0,7.0,10.0,13.0,20.0,40.0,77.0,13.0,77.0,172.0,72.0,87.0,112.0,117.0,90.0,115.0,121.0,0.4928349248353814,0.574383057100488,0.4390781037241829,0.4452095688429525,0.2618262731150755,0.0590750167274297,-0.3975492506927895,-0.4560022961356388,-0.2053641300732517,-0.028794270296757525,"BSB273C"
"C11","F1112","933000320187089","F","12.0",1.0115746081595869,30.66666666666667,7.333333333333332,5.333333333333333,4.0,55.0,122.0,NULL,232.286140686777,232.286140686777,1.6666666666666667,2.0,0.6666666666666666,2.0,1.0,NULL,NULL,2954.9526034928017,NULL,NULL,0.9612862012941256,125.0,2.0,7.666666666666668,25.0,52.0,163.0,NULL,105.98548852232223,105.98548852232223,6.0,-0.7,-0.8043478260869565,nan,nan,nan,nan,4.0,14.0,14.0,9.0,95.0,95.0,14.0,95.0,143.0,69.0,81.0,125.0,133.0,84.0,131.0,138.0,1.0407504289731753,1.196175659219863,0.6154444402345207,0.8397207309689746,0.5399993794080648,-0.3581422889100419,-0.4339659208658345,-0.373428504383189,-0.25939750417006663,0.3622060570034631,"BSB273B"
"C11","M1179","933000320186894","M","11.0",-0.2699512241633057,7.0,2.333333333333333,5.333333333333333,1.0,14.0,535.0,NULL,724.5229763160562,724.5229763160562,0.3333333333333333,4.666666666666667,0.0,0.0,1.0,NULL,NULL,nan,NULL,NULL,-31.0,0.0,0.0,0.0,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231.0,70.0,82.0,126.0,134.0,85.0,132.0,139.0,0.8583265482222597,nan,nan,nan,nan,nan,nan,nan,nan,nan,"BSB273E"
"C13","F1406","933000320048781","F","6.0",-1.0644354812123409,0.6666666666666666,0.3333333333333333,0.0,nan,1.0,2825.0,NULL,0.0,nan,2.0,0.0,1.3333333333333333,nan,2.0,NULL,NULL,1537.2327952091925,NULL,NULL,-2.0606954387168432,0.0,0.0,0.0,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,65.0,74.0,95.0,103.0,79.0,100.0,107.0,0.0,0.7166586457851712,nan,-1.6246569931613235,-1.5520346148065007,-1.0882725737756171,nan,nan,nan,-1.7068817579340565,"BSB273B"
"C13","M1475","933000320048968","M","7.0",-1.2132503392026357,0.6666666666666666,1.0,0.3333333333333333,nan,2.0,2851.0,NULL,0.0,nan,0.3333333333333333,1.6666666666666667,0.0,nan,1.0,NULL,NULL,nan,NULL,NULL,-0.9286686111266608,46.66666666666666,0.6666666666666666,0.0,7.0,38.0,277.0,NULL,1330.7163170480735,1330.7163170480735,1.0,-0.9333333333333332,-0.625,nan,nan,nan,nan,0.0,3.0,1.0,0.0,6.0,1.0,3.0,6.0,170.0,56.0,65.0,86.0,94.0,70.0,91.0,98.0,0.0,nan,2.845452402615672,-0.9241170564019304,-1.0523364358000504,-0.7753595945475135,-0.4958873455348249,-0.30029507473343553,-0.2084101291032192,-1.237414689273456,"BSB273E"
"C14","M1560","933000320187932","M","8.0",0.8810985505940763,20.666666666666668,0.3333333333333333,1.6666666666666667,10.0,30.0,301.0,NULL,282.1544702343998,282.1544702343998,4.333333333333333,0.0,0.6666666666666666,2.0,3.0,NULL,NULL,556.1463182227562,NULL,NULL,0.3347295577496843,94.0,3.333333333333333,9.333333333333334,16.0,46.0,171.0,NULL,531.9192476026021,531.9192476026021,2.0,-0.9090909090909092,-0.8888888888888888,nan,nan,nan,nan,6.0,8.0,4.0,15.0,25.0,9.0,8.0,25.0,216.0,67.0,86.0,109.0,116.0,92.0,114.0,120.0,0.8269392352009135,0.6807176477634715,2.3217376420701816,-0.29756356996025,-0.15356362925830616,-0.5667509417287777,-0.5276991596764006,-0.4753592719509446,-0.2834319570635301,-0.3187363393300642,"BSB273D"
"C15","F1633","933000320188762","F","1.0",1.3453751596424848,43.0,2.6666666666666665,9.666666666666666,9.0,98.0,65.5,NULL,243.9199258140275,243.9199258140275,6.666666666666668,5.0,4.666666666666667,3.0,14.0,NULL,NULL,745.9934568441744,NULL,NULL,nan,nan,nan,nan,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,nan,nan,15.0,nan,nan,nan,nan,148.0,53.0,64.0,86.0,94.0,67.0,92.0,99.0,1.4574123033273645,1.0266749922161589,nan,nan,nan,nan,nan,nan,nan,nan,"BSB273B"
"C01","F21","933000120117311","F","5.0",1.7494865208129968,42.333333333333336,0.0,14.0,4.66666666666667,20.0,175.0,NULL,52.5426974102353,52.5426974102353,6.666666666666668,4.666666666666667,2.3333333333333304,nan,nan,NULL,NULL,nan,NULL,NULL,0.8261653019102118,163.0,0.6666666666666666,19.6666666666667,12.666666666666698,25.6666666666667,150.0,NULL,48.778630410275404,48.778630410275404,19.0,nan,-0.5,nan,nan,nan,nan,10.0,12.0,5.0,40.0,62.0,12.0,12.0,62.0,158.0,70.0,79.0,100.0,114.0,84.0,106.0,109.0,0.28878429110969,nan,0.32479227805531,0.8848861744520313,0.6407872373266477,0.8935096280023729,nan,-0.661003120426881,nan,0.38409604083697824,"NaN"
"C02","F89","933000120138354","F","10.0",1.2005364691018787,44.0,0.6666666666666666,8.0,18.0,62.0,154.0,NULL,76.51264656924991,76.51264656924991,0.3333333333333333,3.6666666666666665,0.0,0.0,1.0,NULL,NULL,nan,NULL,NULL,0.6204289780832729,141.66666666666666,0.6666666666666666,14.333333333333336,36.0,62.0,152.0,NULL,78.38901918702085,78.38901918702085,nan,nan,nan,56.0,1.0,0.666666666666661,1.66666666666666,12.0,15.0,15.0,62.0,118.0,118.0,15.0,118.0,137.0,57.0,66.0,87.0,105.0,71.0,93.0,101.0,0.4647392130818927,nan,0.5131333255296942,0.7068522416142368,0.7370128505218684,1.727944239277316,nan,nan,nan,0.7939535914090459,"NaN"
"C03","F319","933000120138644","F","3.0",1.9769417319232208,41.66666666666666,4.333333333333333,6.5,5.66666666666667,17.6666666666667,178.333333333333,NULL,151.659489933159,151.659489933159,1.6666666666666667,3.0,1.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.7486006026498453,140.66666666666666,5.0,58.6666666666667,9.33333333333333,14.333333333333302,140.0,NULL,70.3360053815536,70.3360053815536,17.0,-0.19047619047619047,-0.564102564102564,77.0,-2.333333333333333,-14.333333333333332,-16.666666666666664,8.0,4.0,14.0,25.0,9.0,95.0,14.0,95.0,184.0,80.0,89.0,111.0,125.0,95.0,117.0,122.0,0.644217302370941,nan,0.4651532624235529,0.7938985524156289,0.5534804584397119,0.6849009751836371,nan,-1.55062626361916,nan,0.9258000070437132,"NaN"
"C04","F423","933000120138585","F","2.0",-0.8422465910263536,1.6666666666666667,0.6666666666666666,0.666666666666667,0.666666666666667,0.33333333333333304,550.0,NULL,212.132034355964,70.7106781186548,19.0,10.666666666666666,8.5,nan,nan,NULL,NULL,nan,NULL,NULL,-1.6805831509703435,24.33333333333333,3.0,8.0,5.66666666666667,2.0,466.666666666667,NULL,218.815341873371,218.815341873371,20.0,-0.25925925925925924,0.363636363636364,53.0,0.6666666666666667,-0.9999999999999996,-0.3333333333333328,1.0,13.0,5.0,2.0,77.0,12.0,13.0,77.0,153.0,56.0,65.0,86.0,101.0,70.0,92.0,95.0,0.385694607919935,nan,0.539259866684879,0.1672042320843851,-0.21637639647159831,1.5193355864585802,nan,-1.02841367181056,nan,-0.31884622316724137,"NaN"
"C05","F525","933000120138732","F","3.0",1.0565409111504953,29.66666666666667,22.33333333333333,7.66666666666667,1.33333333333333,14.333333333333302,241.666666666667,NULL,169.131791595049,169.131791595049,33.0,61.0,32.3333333333333,nan,nan,NULL,NULL,nan,NULL,NULL,-182.666666666667,50.5,1555.0,4.0,3.0,7.0,400.0,NULL,148.40006220455,148.40006220455,nan,nan,nan,67.0,nan,nan,nan,7.0,nan,nan,20.0,nan,nan,nan,nan,173.0,70.0,79.0,100.0,115.0,84.0,107.0,112.0,0.591851668421853,nan,0.37997170976983,nan,nan,nan,nan,nan,nan,nan,"NaN"
"C07","F712","933000320045793","F","12.0",0.5154964656712123,26.0,8.333333333333334,3.0,11.0,35.0,179.0,NULL,288.99219520410736,288.99219520410736,15.666666666666664,14.666666666666664,9.0,9.0,29.0,NULL,NULL,557.9006637541166,NULL,NULL,-0.7013236865237655,59.0,0.6666666666666666,0.0,1.0,29.0,316.0,NULL,277.39577009145626,277.39577009145626,6.0,nan,-0.1818181818181818,73.0,nan,nan,nan,7.0,9.0,0.0,20.0,32.0,0.0,9.0,32.0,179.0,76.0,85.0,107.0,114.0,90.0,112.0,119.0,1.0677051546949778,1.8218817031157657,0.8025483687924144,-0.3215468146139316,-0.2903552859689743,-0.3581422889100419,0.43880392747479774,1.3568253985035632,-0.08241653286365402,-0.4443728196015807,"MED1110"
"C08","F801","933000320047477","F","1.0",0.45024005857881017,34.0,2.0,8.0,15.0,46.0,205.0,NULL,104.3003890990227,104.3003890990227,22.66666666666667,6.0,5.0,11.0,38.0,NULL,NULL,560.2489260780404,NULL,NULL,0.3436948458712668,118.66666666666669,1.0,14.666666666666664,25.0,55.0,184.0,NULL,76.2062953402012,76.2062953402012,25.0,-0.8,0.013513513513513466,53.0,1.0,1.166666666666667,2.166666666666667,10.0,13.0,12.0,40.0,77.0,62.0,13.0,77.0,119.0,60.0,69.0,92.0,99.0,76.0,97.0,103.0,0.492475724748569,1.7524629545270756,0.41672458685252456,0.7463975380765838,0.4216328933725704,1.6236399128679482,-0.25172879799595343,-0.30433310576625816,-0.026885051776777087,0.2980101343792881,"BSB273B"
"C08","M869","933000320047150","M","1.0",-0.1956359557290797,12.0,7.666666666666668,3.0,6.0,15.0,593.0,NULL,321.59907795599906,321.59907795599906,10.666666666666666,2.333333333333333,1.6666666666666667,3.0,18.0,NULL,NULL,507.8205137618842,NULL,NULL,-0.4831636438597321,46.33333333333334,3.0,4.0,6.0,18.0,232.0,NULL,1039.8944846982292,1039.8944846982292,2.0,-0.7777777777777778,-0.8378378378378378,64.0,17.666666666666668,-17.5,0.16666666666666785,5.0,6.0,2.0,12.0,15.0,4.0,6.0,15.0,252.0,71.0,80.0,103.0,110.0,87.0,108.0,114.0,0.5424919272375386,0.7901912807369557,2.5780784570603417,-0.7060482693367641,-0.5000545627170745,-0.7753595945475135,-0.5383036774469129,-1.0492205361915274,-0.26891848821203324,-0.576876125683093,"BSB273E"
"C09","M956","933000320047340","M","4.0",1.3206846780929675,33.333333333333336,0.0,2.0,13.0,45.0,191.0,NULL,116.78821194429014,116.78821194429014,3.333333333333333,0.0,4.0,1.0,6.0,NULL,NULL,984.6797702806737,NULL,NULL,0.6533621052416261,108.33333333333331,1.3333333333333333,12.0,19.0,48.0,207.0,NULL,82.14119877624782,82.14119877624782,7.0,-0.8571428571428571,-0.7236842105263158,62.0,7.0,4.666666666666667,11.666666666666668,14.0,12.0,13.0,95.0,62.0,77.0,13.0,77.0,214.0,69.0,78.0,99.0,106.0,83.0,104.0,108.0,0.5547454364916578,1.5278196590856068,0.4104001056037705,0.4762565988489782,0.7213350480196614,-0.0452293096819382,-0.5273997468095534,-0.3054631854621821,-0.23646538332660416,0.6248065211195306,"BSB273D"
"C10","F1024","933000320186840","F","8.0",0.4566542235864934,33.666666666666664,1.0,10.0,11.0,46.0,192.0,NULL,111.21004821053906,111.21004821053906,14.333333333333336,13.666666666666664,5.0,2.0,21.0,NULL,NULL,734.8851525918863,NULL,NULL,-1.0748069082515324,33.0,7.333333333333332,26.33333333333333,3.0,25.0,187.5,NULL,1331.4156332797306,1331.4156332797306,nan,nan,nan,67.0,nan,nan,nan,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,146.0,72.0,87.0,112.0,117.0,90.0,115.0,121.0,0.523190664136759,1.5495733317699236,2.017678550149242,-1.3074749988034795,-1.393042081542684,nan,nan,nan,nan,nan,"BSB273C"
"C11","F1113","933000320187156","F","13.0",-1.122940620067063,0.0,1.0,0.0,0.0,0.0,nan,NULL,nan,nan,4.333333333333333,4.666666666666667,3.6666666666666665,0.0,7.0,NULL,NULL,78.47805779678518,NULL,NULL,-1.0606909788820704,42.0,1.3333333333333333,1.0,0.0,50.0,182.0,NULL,79.9958737120802,79.9958737120802,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,70.0,82.0,126.0,134.0,85.0,132.0,139.0,nan,0.5344703141665279,0.4131463078008845,-0.7961842618785312,-1.1115723998085194,-0.8796639209568814,nan,-0.510836257301711,nan,-0.8449628746055181,"BSB273B"
"C11","M1180","933000320187222","M","12.0",-0.6363135998135064,0.6666666666666666,4.333333333333333,0.0,0.0,2.0,71.0,NULL,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,NULL,NULL,1033.0,NULL,NULL,-1.1640455135231416,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.0,nan,NULL,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,68.0,80.0,124.0,132.0,83.0,130.0,137.0,0.0,0.7458483754512636,nan,-1.1466045256831474,-0.9451294419962828,-0.9839682473662492,nan,nan,nan,-0.7933414792364206,"BSB273B"
"C13","F1407","933000320049040","F","7.0",-1.084703786501348,0.3333333333333333,0.6666666666666666,0.0,nan,1.0,nan,NULL,nan,nan,0.0,1.0,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,-0.3549223814189095,70.66666666666667,0.3333333333333333,4.0,nan,44.0,225.0,NULL,174.47101327998107,174.47101327998107,8.0,-0.5789473684210527,0.4117647058823529,nan,nan,nan,nan,1.0,7.0,1.0,2.0,20.0,1.0,7.0,20.0,164.0,66.0,75.0,96.0,104.0,80.0,101.0,108.0,nan,nan,0.7376389079482956,-0.2584795565794453,-0.27531217794655377,-0.253837962500674,1.1404704727474524,0.7479335548488695,0.0863350711495192,-0.4409395537284965,"BSB273B"
"C13","M1476","933000320048702","M","8.0",-1.1888552251436015,1.0,2.333333333333333,0.0,1.0,1.0,5403.0,NULL,0.0,nan,2.333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,NULL,NULL,1110.0244085154163,NULL,NULL,0.11164322100976233,87.66666666666669,1.3333333333333333,11.666666666666664,6.0,46.0,220.5,NULL,212.52610459220318,212.52610459220318,9.0,-0.4,0.07999999999999992,nan,nan,nan,nan,2.0,0.0,3.0,2.0,0.0,6.0,3.0,6.0,183.0,54.0,63.0,84.0,92.0,68.0,89.0,96.0,0.0,0.6953950875586007,0.8647790536953665,-0.1627207639355589,0.07264809068576324,0.16337934313679758,0.6168359708971235,0.9156612185944599,-0.007983392931357094,-0.4122586940798054,"BSB273E"
"C14","M1561","933000320188163","M","9.0",2.49809589063564,37.0,1.0,11.333333333333336,24.0,46.0,134.5,NULL,160.7151677366003,160.7151677366003,37.333333333333336,1.6666666666666667,92.0,2.0,63.0,NULL,NULL,129.86894457783376,NULL,NULL,0.9404920624908306,121.0,3.0,29.0,22.0,59.0,158.5,NULL,161.97087034249762,161.97087034249762,8.0,1.0,-0.6619718309859155,nan,nan,nan,nan,10.0,0.0,9.0,40.0,0.0,32.0,9.0,32.0,198.0,63.0,82.0,105.0,112.0,88.0,110.0,116.0,0.8669516065907215,1.4811881300600482,0.9057647776081016,0.19603721407740707,0.3857383815920525,0.0590750167274297,-0.3522227441027283,-0.3444891341514109,-0.2189209708263465,0.1867045006955184,"BSB273D"
"C15","F1634","933000320188558","F","6.0",-0.4680845741425715,13.666666666666664,1.3333333333333333,5.0,7.0,19.0,468.0,NULL,336.4663333682951,336.4663333682951,2.333333333333333,3.0,1.3333333333333333,2.0,3.0,NULL,NULL,947.1459760776056,NULL,NULL,-0.3765516249077928,76.0,0.3333333333333333,2.333333333333333,6.0,55.0,169.0,NULL,595.7510077287966,595.7510077287966,8.0,3.0,-0.04000000000000007,nan,nan,nan,nan,2.0,2.0,5.0,4.0,4.0,12.0,5.0,12.0,140.0,54.0,65.0,87.0,95.0,68.0,93.0,100.0,0.7078403735810892,0.7110705526108149,2.527700862511394,-0.3311545745958455,-0.4673925947293762,-0.253837962500674,-0.14093998471122188,0.03774418097560929,-0.0420985820669932,-0.6257187681891225,"BSB273B"
"C01","F22","933000120117329","F","6.0",1.4171111776745444,37.0,0.0,8.0,6.0,16.6666666666667,200.0,NULL,88.23995172680891,88.23995172680891,17.666666666666668,6.0,4.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.3212139057411105,135.0,8.666666666666666,51.0,6.0,34.0,166.666666666667,NULL,112.620709713601,112.620709713601,10.0,nan,-0.508196721311475,nan,nan,nan,nan,15.0,127.0,3.0,118.0,1.0,6.0,3.0,6.0,159.0,70.0,79.0,100.0,114.0,84.0,106.0,109.0,0.396796356801496,nan,0.586816113099757,-0.129594086950339,-0.4808067171745568,0.16337934313679758,nan,-0.9920546805516508,nan,-0.15070192248257613,"NaN"
"C02","F90","933000120138351","F","11.0",1.5824269033501617,51.66666666666666,4.333333333333333,29.0,16.0,47.0,135.0,NULL,64.8565093319174,64.8565093319174,5.0,3.0,6.0,3.0,1.0,NULL,NULL,1146.3670878039025,NULL,NULL,1.2546452667906187,164.33333333333334,1.0,58.0,20.0,104.0,137.0,NULL,59.34568834126068,59.34568834126068,nan,nan,nan,56.0,13.0,-9.0,4.0,14.0,16.0,19.0,95.0,145.0,268.0,19.0,268.0,108.0,57.0,66.0,87.0,105.0,71.0,93.0,101.0,0.4853491183701323,0.9617173555401868,0.4501801577090753,0.7907972325872169,1.0961915381573761,1.1021182808211087,nan,nan,nan,1.2422470943241666,"NaN"
"C03","F320","933000120138631","F","4.0",2.025416849017288,42.333333333333336,12.333333333333336,33.0,6.0,21.6666666666667,325.0,NULL,184.822575680657,184.822575680657,1.6666666666666667,1.0,1.6666666666666698,nan,nan,NULL,NULL,nan,NULL,NULL,0.9131282076278334,147.33333333333334,0.6666666666666666,29.3333333333333,11.333333333333302,22.3333333333333,158.333333333333,NULL,71.0388967701889,71.0388967701889,20.0,-0.25925925925925924,-0.368421052631579,77.0,0.0,-4.666666666666666,-4.666666666666666,9.0,12.0,11.0,32.0,62.0,50.0,12.0,62.0,167.0,80.0,89.0,111.0,125.0,95.0,117.0,122.0,0.5645340286171839,nan,0.419950783581052,0.8657906813949511,0.6220227369644883,1.2064226072304765,nan,-0.369775499601053,nan,0.5135685445566552,"NaN"
"C04","F424","933000120138583","F","14.0",1.137528337056769,38.66666666666666,1.0,6.0,15.0,34.0,151.0,NULL,150.6343985592965,150.6343985592965,7.0,5.333333333333333,0.5,2.0,10.0,NULL,NULL,926.7454346214586,NULL,NULL,0.4561963319025226,128.33333333333334,0.3333333333333333,2.6666666666666665,25.0,54.0,170.0,NULL,54.002185010012795,54.002185010012795,20.0,-0.25925925925925924,-0.3406593406593406,51.0,8.666666666666666,-7.333333333333334,1.333333333333332,10.0,16.0,14.0,40.0,145.0,95.0,16.0,145.0,151.0,54.0,63.0,84.0,99.0,68.0,90.0,93.0,0.7705631755786393,1.3020307630043189,0.3202240713105385,1.0403430722049245,0.7741483214023762,1.6236399128679482,0.09981360576334174,0.09981360576334174,-0.12757400100023528,0.9072570631203452,"NaN"
"C05","F526","933000120138748","F","2.0",-0.8624823764493836,0.0,0.0,0.0,0.0,0.0,nan,NULL,nan,nan,0.3333333333333333,1.0,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.5111625313474936,114.33333333333331,0.0,13.333333333333302,6.66666666666667,17.0,200.0,NULL,63.888837838045305,63.888837838045305,3.0,nan,-0.875,68.0,0.0,5.5,5.5,0.0,6.0,16.0,1.0,15.0,145.0,16.0,145.0,161.0,71.0,80.0,101.0,116.0,85.0,108.0,113.0,nan,nan,0.310241586572645,0.7925450605181172,0.5021292226882187,-0.0452293096819382,nan,-0.078270986347332,nan,0.22909343898589465,"MED1110"
"C07","F713","933000320045671","F","13.0",1.3499331906785703,41.0,0.3333333333333333,6.0,20.0,50.0,149.0,NULL,130.52367175684606,130.52367175684606,17.666666666666668,17.333333333333332,5.666666666666668,1.0,43.0,NULL,NULL,511.24809202577967,NULL,NULL,-0.0452970755215796,87.0,3.0,13.333333333333336,30.0,38.0,260.0,NULL,114.73021604882868,114.73021604882868,9.0,-0.8714285714285714,-0.6301369863013698,67.0,-16.0,-2.5,-18.5,9.0,12.0,1.0,32.0,62.0,1.0,12.0,62.0,154.0,70.0,79.0,101.0,108.0,84.0,106.0,113.0,0.7376997273371102,2.051392713368829,0.4604772057589651,0.2350608204765692,0.29861986427639803,-0.0452293096819382,-0.4385907055168081,-0.3596790411572154,-0.2098705395970392,0.10283973876379478,"MED1110"
"C08","F802","933000320047103","F","2.0",-0.1913931552302129,21.0,2.6666666666666665,13.333333333333336,3.0,38.0,117.5,NULL,172.26921679614017,172.26921679614017,1.3333333333333333,0.0,1.3333333333333333,1.0,2.0,NULL,NULL,1124.1323567781312,NULL,NULL,0.3231961473103562,117.66666666666669,5.0,55.0,22.0,84.0,136.0,NULL,334.43511973817243,334.43511973817243,nan,nan,nan,56.0,0.0,-3.333333333333334,-3.333333333333334,6.0,0.0,13.0,15.0,0.0,77.0,13.0,77.0,133.0,63.0,72.0,95.0,102.0,79.0,100.0,106.0,0.9203234803462214,0.5113566444783008,1.813442792203516,0.20607677426785864,-0.037389951750755546,-0.8796639209568814,nan,nan,nan,-0.15663199815089826,"BSB273B"
